Experiment	Lead-Time	Skill	ID	Policy	Rule Curve Wet Multiplier	Rule Curve Confident Wet Multiplier	Rule Curve Dry Multiplier	Rule Curve Wet Power	Rule Curve Dry Power	Rule Curve Threshold	Rule Curve Wet Adjustment	Rule Curve Dry Adjustment	Rule Curve Low Level Threshold	Rule Curve Low Level Flow Adjustment	Long Forecast Wet Threshold	Long Forecast Dry Threshold	Long Forecast 50% Confidence Interval	Long Forecast 99% Confidence Interval	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Recreational Boating: Impact Costs ($)
1-month Status Quo (LM)	1-month	Status Quo (LM)	204	4	113.82623731579922	65.16450160194947	51.56814623323073	0.7181391104309379	1.7488842433180274	5192.05180522377	2648.232407062353	2227.5953458720583	74.78466379416734	34.23691636824157	8583.286015779246	6087.73461045677	24.26504603715643	284.6757829702036	43463.84631092437	2758.974789915967	191907438.7731093	-2237255563.450394	-11045.076007142856	28782577.44109243
1-month Status Quo (LM)	1-month	Status Quo (LM)	205	4	100.81783085932722	65.02265755374107	68.85341290786498	0.2383220827200397	0.3651269170132879	5888.433388731651	2147.4846050409164	1335.1426786575591	74.83532258596989	27.859119117311497	8565.61626755177	4879.673677900029	41.76302534956262	321.7681732083457	46023.751537815115	2712.6134453781515	191337707.46218488	-2238027544.13251	-11312.074253571429	28625766.3827731
1-month Status Quo (LM)	1-month	Status Quo (LM)	206	4	73.10984084195344	79.58528535883777	48.72876116999378	1.5382634026471218	1.7495734597473604	5208.3317992729135	2688.955234081656	934.2062009213429	74.98261425707535	34.436558322750614	7121.804926762225	3026.933210985826	86.22546075717933	319.36477644386133	59742.68120168067	2918.714285714286	191224603.74789917	-2243515301.8025713	-10341.412896428568	19502919.53159664
1-month Status Quo (LM)	1-month	Status Quo (LM)	207	4	84.14072353140003	147.00421736726489	27.27955604342689	1.5591785629037744	1.1983566088441766	6266.062529161456	2164.1229186939045	2195.899520550773	74.86247227915626	34.88338484247568	7717.899829785404	2999.508436247093	86.29813013655199	292.8445305531992	65010.83311764707	3100.0420168067226	192590686.50420168	-2243775971.3200817	-9712.858807142857	17781100.115126047
1-month Status Quo (LM)	1-month	Status Quo (LM)	208	4	144.1415194856519	65.90530284930867	46.41174775508731	1.3231902011887766	1.7497444102002255	5954.721170872436	2681.5955704689677	1591.2873235733994	74.67716257076759	34.6585408659933	8490.089611197329	3053.4468160052556	44.78970814032076	282.3377724579023	53599.67750420169	2851.8823529411766	191602210.7563025	-2240754000.498324	-11060.2531	22329525.855042014
1-month Status Quo (LM)	1-month	Status Quo (LM)	209	4	94.6387589315204	66.1034334380716	48.573662123161185	0.604031469949976	1.6905935077434404	5960.302420008879	2129.4504952914112	2001.2066994920046	74.80962757077623	33.980204042107715	8139.650726803509	1929.009926041746	85.32897213495815	317.26534489502376	53659.58203361345	2752.7647058823527	191035003.4117647	-2241221520.4674554	-10834.056560714283	23495739.46193277
1-month Status Quo (LM)	1-month	Status Quo (LM)	210	4	67.34304720446164	122.280402324416	37.23916638533205	1.5688556298294465	1.2395949675852442	6265.777600136132	2164.1229186939045	787.9854297869525	74.8623086068577	34.984747667287806	7734.072201471732	4849.086219863979	86.6951937126875	294.13390468776817	70533.57786554622	3098.403361344537	192088974.54621848	-2244399937.4931784	-9335.185285714286	17275754.561764706
1-month Status Quo (LM)	1-month	Status Quo (LM)	211	4	141.60211261644403	66.80521524377046	42.869741384090005	0.2748635858529861	1.5832936714752832	6874.4691666213685	2574.0616627833247	1745.4446924096374	124.44678099388996	18.7442989205732	8563.972239924196	4468.565628387357	17.316922146036816	315.82114726733306	62284.43757142857	2855.6470588235293	191305259.2773109	-2241071079.5172567	-11937.294657142857	24770801.05134454
1-month Status Quo (LM)	1-month	Status Quo (LM)	212	4	55.0	66.55760530427193	76.90464820989982	0.4472702950948598	1.5174566217662613	5891.239502429007	631.7851608870553	1833.6463794048648	43.426675135738336	34.53136141043611	9103.535862902121	8914.125012895689	14.635605562598492	312.5353478027556	43232.9895882353	2783.6722689075627	191251855.19327733	-2236632381.4081187	-9945.159153571429	31315679.911176477
1-month Status Quo (LM)	1-month	Status Quo (LM)	213	4	139.22239722843435	66.80521524377046	68.42341767492432	0.2748635858529861	1.5832936714752832	6874.4691666213685	2688.3988973666237	1745.4446924096374	124.44678099388996	18.599957412549728	8563.972239924196	4468.565628387357	17.316922146036816	315.82114726733306	63149.47051260505	2848.016806722689	191216975.22689077	-2241329851.844069	-11855.226546428572	24422096.783361334
