Experiment	Lead-Time	Skill	ID	Policy	Rule Curve Wet Multiplier	Rule Curve Confident Wet Multiplier	Rule Curve Dry Multiplier	Rule Curve Wet Power	Rule Curve Dry Power	Rule Curve Threshold	Rule Curve Wet Adjustment	Rule Curve Dry Adjustment	Rule Curve Low Level Threshold	Rule Curve Low Level Flow Adjustment	Long Forecast Wet Threshold	Long Forecast Dry Threshold	Long Forecast 50% Confidence Interval	Long Forecast 99% Confidence Interval	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Recreational Boating: Impact Costs ($)
12-month Status Quo (AR)	12-month	Status Quo (AR)	10	1	75.0378013445186	280.57346192096145	44.596005217463045	0.2290554237569463	0.2921131825205249	6239.292898614622	1524.3352444509326	1147.6038747657974	66.21642093768139	35.0	7280.191118383279	3808.3524707116308	64.25029860780994	145.72897124988202	38070.652949579824	2733.268907563025	194479210.34453785	-2235824985.70003	-10072.719410714286	27806166.121008404
12-month Status Quo (AR)	12-month	Status Quo (AR)	11	1	157.11210017422704	81.86328809048605	22.00735598597302	1.4967933389025454	1.5641486173060164	5499.453669953398	1576.9982222381047	779.0800477031528	34.16903049809057	5.0	6406.04492434598	2443.1860222889472	40.62756968259964	330.75	35169.00055462185	2719.7815126050423	193294646.49579832	-2233672229.702992	-9892.627525	33413406.036554623
12-month Status Quo (AR)	12-month	Status Quo (AR)	12	1	195.17827655322415	135.0327099293616	40.90467024979849	0.6388060907158893	0.5282525598658929	5640.896941930362	1834.227189026951	1699.9901975529126	127.54116429603368	33.742921109317024	6637.674505203513	3647.797327689166	61.82681061964297	113.6563371890738	37924.43219327733	2719.2605042016808	192275607.2773109	-2234523380.9205623	-10221.515832142857	33431336.630168065
12-month Status Quo (AR)	12-month	Status Quo (AR)	13	1	157.844310163138	81.86328809048605	32.76669369135161	1.4345516786673822	1.623733177820829	5491.223050139919	1578.73401583664	780.0210288323559	37.48240959789845	5.0	6406.04492434598	2689.9652263272005	57.83811750952922	330.75	35134.107806722684	2715.9411764705883	193227003.78151265	-2233577247.3827844	-9955.047042857144	33739981.10806723
12-month Status Quo (AR)	12-month	Status Quo (AR)	14	1	83.84349270998301	267.96712326919	104.47994432310792	0.2531930661460789	0.4266989687376434	6225.796843556077	1504.0714770464779	1155.1984172328432	76.44915455903359	34.899300468915726	7247.927971273946	5499.463912310408	58.80938367638599	119.78468013496231	46172.611403361356	2770.4117647058824	194748434.78151265	-2238709007.413888	-10589.229496428574	22287967.48218488
12-month Status Quo (AR)	12-month	Status Quo (AR)	15	1	262.3568587824584	110.761296695255	16.956745541048047	1.3173431606915649	0.6081160525509384	5976.914890220875	1964.102687770044	746.248159542852	98.96869872107857	34.845393642963316	6607.618020164542	5491.867742339538	80.4116502784631	191.69898798229875	69028.04118487395	2784.731092436975	191024014.5630252	-2244012226.480725	-11455.649825	20053927.182941176
12-month Status Quo (AR)	12-month	Status Quo (AR)	16	1	209.43796714627027	70.96232038862838	43.86609513286178	1.5012791617957586	0.2830098785908156	5925.002252661167	1934.431210544163	1328.4124204278294	127.4823926425475	34.90330760830625	6838.948077062101	4571.538219515216	32.631100332732075	224.25808941791905	99477.84003361344	2900.008403361345	190907659.02521008	-2244467381.283378	-12584.910835714287	21941885.232268907
12-month Status Quo (AR)	12-month	Status Quo (AR)	17	1	132.09081962737736	143.5654653417238	39.98542946655833	1.5750000000000002	0.5259233893190566	5700.786778984536	1908.7386835908756	1526.293808090401	129.26887043227978	19.518291022243755	6606.856217826745	7763.352737124052	61.05165408747362	176.63671899694225	40754.31614285714	2734.8067226890757	193079867.7983193	-2237111612.6105886	-9664.863814285714	24470849.38907563
12-month Status Quo (AR)	12-month	Status Quo (AR)	18	1	204.5547765802397	68.89986507615414	40.894424467322985	1.018167410653769	0.2817684123931076	5945.712826286493	1904.879359832082	328.2043229713877	105.48914432004938	32.371612061173465	6835.953983939121	9258.002579056529	87.19249848898701	147.60581853386603	89617.24678991598	2859.563025210084	190925440.3193277	-2242873832.5633454	-12520.318867857144	24459611.60033614
12-month Status Quo (AR)	12-month	Status Quo (AR)	19	1	256.2211133227986	148.364960355703	32.93970571948376	0.9836736714482816	1.6550681471386828	5477.159900430226	2658.258467724072	438.66577313303833	127.8961038612978	21.8591340999078	6611.949590961565	7664.907471698341	83.42292169965741	202.9184762300538	40751.28607563025	2721.8991596638652	192039631.9159664	-2235974038.0111427	-10683.298514285712	31410233.97991596
