Experiment	Lead-Time	Skill	ID	Policy	Rule Curve Wet Multiplier	Rule Curve Confident Wet Multiplier	Rule Curve Dry Multiplier	Rule Curve Wet Power	Rule Curve Dry Power	Rule Curve Threshold	Rule Curve Wet Adjustment	Rule Curve Dry Adjustment	Rule Curve Low Level Threshold	Rule Curve Low Level Flow Adjustment	Long Forecast Wet Threshold	Long Forecast Dry Threshold	Long Forecast 50% Confidence Interval	Long Forecast 99% Confidence Interval	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Recreational Boating: Impact Costs ($)
6-month Status Quo (LM)	6-month	Status Quo (LM)	0	1	193.64604721067727	80.14857915600781	37.24748362448879	0.2821080937622009	0.7736948264116886	5581.160326981354	1811.734051591312	381.0186865051448	75.25077426857415	34.950835967120554	6638.526999030864	9617.833679614909	26.561920830694838	195.94093938682627	56996.96983193277	2756.445378151261	191284074.22689077	-2238875171.546273	-11856.060421428572	30222863.680336136
6-month Status Quo (LM)	6-month	Status Quo (LM)	1	1	55.24495123288687	80.17777876439652	58.76873101894015	0.2551176486483639	0.6978311307497449	5627.8408034512095	2694.7612349675155	367.7238119491027	75.66850043802546	34.940344238740465	10944.925150267049	7400.805056704794	26.70443313783805	49.3737139618937	105794.93642016807	2906.890756302521	191128316.7142857	-2245406218.5097685	-12283.54595357143	22248776.302436974
6-month Status Quo (LM)	6-month	Status Quo (LM)	2	1	94.88811678249373	164.23041208983926	88.7706383670463	0.3999290348723463	0.2768308890722023	6384.19939399906	2311.2815492638865	1602.4388226138174	74.81847277422926	32.5816503321006	12116.425124303303	4374.805657785507	28.94321173778416	255.6866235934764	56085.70703361343	2753.3529411764707	190906075.34453785	-2241845432.399722	-9957.46345	19268020.933025207
6-month Status Quo (LM)	6-month	Status Quo (LM)	3	1	102.16701044430538	70.23976535587592	45.41541725019884	0.2358240891669077	0.4864781189234402	5372.415366162848	2643.715182269365	494.66349418070007	75.32520033338305	34.8126341592417	6568.5006540937975	9842.467629583112	52.32850861677449	158.45815978766134	76030.28161344539	2818.7058823529414	191065944.36134452	-2242663893.3348103	-11913.538700000005	24945977.495294116
6-month Status Quo (LM)	6-month	Status Quo (LM)	4	1	88.03294830200531	162.48591708163912	18.056167375175413	0.8201045160356313	0.7629040476106812	5413.977106335901	2664.483012851979	994.7949413973554	74.53345341306064	34.28777457105634	6557.986482503488	6436.724126329783	51.68711405671896	238.88926429825108	35283.18346218487	2780.2184873949577	195664420.7310924	-2232289346.762288	-10001.06571428571	32326283.56016806
6-month Status Quo (LM)	6-month	Status Quo (LM)	5	1	162.85669029034844	281.2473284404395	100.64179123531059	0.23882836909783475	0.3003370121828375	4905.612978124369	1961.72059534098	1037.6365493724763	74.93871049781609	34.61086358122483	9136.853134203297	6980.9679000533715	51.987102579392214	306.3183084060945	29866.23450420169	2743.6806722689075	195409147.92436972	-2229290870.488853	-8937.435421428569	43650686.56756302
6-month Status Quo (LM)	6-month	Status Quo (LM)	6	1	91.60201167137927	69.93759467143468	46.29511202995297	0.26112874960225585	0.3755976510205552	5580.671215727476	2678.5537577962264	1450.8689909387217	74.36963487806885	34.70429259978858	8905.70040481495	6436.3227244451455	48.0653805312386	263.6765056658487	43528.65255462183	2715.4705882352937	191273664.2773109	-2236638997.2359557	-9606.921953571427	29857717.48588235
6-month Status Quo (LM)	6-month	Status Quo (LM)	7	1	194.25143997924368	65.40280114621152	37.24748362448879	1.1705282612108292	0.7772345905671458	5581.160326981354	1835.3018763399125	1706.8910359588047	75.25077426857415	34.950835967120554	6638.526999030864	9617.833679614909	12.732074623704285	195.94093938682627	58263.04444537815	2749.3361344537816	191249046.26050425	-2241958284.599422	-11759.877392857143	23618322.89260504
6-month Status Quo (LM)	6-month	Status Quo (LM)	8	1	90.9952996407098	162.48591708163912	83.80217627027224	0.8201045160356313	1.6795789072593446	5413.977106335901	2664.483012851979	1001.7348563362443	74.5331108862688	34.530780763983124	10206.220454615135	9922.54394428366	51.68711405671896	238.88926429825108	48286.95168067227	2749.655462184874	191292945.14285716	-2238874330.9305	-9953.176260714283	24188525.43168068
6-month Status Quo (LM)	6-month	Status Quo (LM)	9	1	140.70907819328193	195.8434550187246	32.58819779443355	0.26112874960225585	0.7630989186335332	6449.369876212859	2084.8727923736583	1151.0597346544898	74.8064576343519	34.83559695604704	8956.463218568091	6632.7539848704455	76.99219442760138	162.0487848179776	41845.80437815127	2760.0336134453783	192686776.25210088	-2235979149.160894	-9439.300428571429	25766647.258403365
6-month Status Quo (LM)	6-month	Status Quo (LM)	10	1	129.32305732541658	243.3861151890767	57.32137120934063	0.622119146785536	1.1808745466883432	6409.7877551125375	2029.9809566178806	1926.3287805103812	74.6101577301784	15.9998125841375	12555.561955876765	7540.2805495125185	86.70344270958303	130.65910350076808	46209.849966386566	2798.9411764705883	192254020.98319328	-2237460214.440579	-10176.291478571427	24161055.67529412
6-month Status Quo (LM)	6-month	Status Quo (LM)	11	1	74.22841603283278	264.04069278162297	74.14804905003052	1.4320134234365955	0.4074175579731771	5553.936888637883	1940.7447086758912	2264.5	74.83198163453599	34.903214837586376	9136.000342044252	8355.689253590963	20.02884272362947	77.92011173344758	54368.547058823526	2829.8739495798322	192285416.3529412	-2241076599.181836	-10551.185639285712	19598093.62957983
6-month Status Quo (LM)	6-month	Status Quo (LM)	12	1	210.48065207274698	66.77204428726577	66.38318020921682	0.9366860580308564	0.4082901518673064	4633.514542404059	1734.4606473842193	1598.239091784887	74.6890719795377	34.32957998737686	6277.814872359445	4353.360037720816	16.968416463297338	207.60904827803523	39014.92661344539	2755.949579831933	193342436.60504198	-2234342671.707901	-10595.064071428571	33235391.9194958
6-month Status Quo (LM)	6-month	Status Quo (LM)	13	1	106.62635900222864	315.288851681581	101.32659922519377	0.2515714388246961	0.3757153095965086	4630.062709479303	2259.950392061909	1430.5718172094178	74.93955331331442	31.911018269716106	10636.645709291548	6157.271948728156	78.87934016881721	263.61832823983883	40529.934033613456	2723.705882352941	192100469.8739496	-2235618014.1816425	-10166.79639642857	31918497.037142854
