Experiment	Lead-Time	Skill	ID	Policy	Rule Curve Wet Multiplier	Rule Curve Confident Wet Multiplier	Rule Curve Dry Multiplier	Rule Curve Wet Power	Rule Curve Dry Power	Rule Curve Threshold	Rule Curve Wet Adjustment	Rule Curve Dry Adjustment	Rule Curve Low Level Threshold	Rule Curve Low Level Flow Adjustment	Long Forecast Wet Threshold	Long Forecast Dry Threshold	Long Forecast 50% Confidence Interval	Long Forecast 99% Confidence Interval	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Recreational Boating: Impact Costs ($)
6-month Perfect	6-month	Perfect	0	1	311.4726505798257	69.15573152480096	104.56703269870023	0.2295795724812171	1.702973127924862	5421.316665369737	2672.2452275610863	1643.7740828193473	74.78922251684193	34.99747538055125	7820.1970743612155	6243.421713502833	24.429115867685706	256.84768390075357	35353.30959663865	2878.90756302521	195657190.3109244	-2217811494.03273	-11753.054153571431	44648621.42983194
6-month Perfect	6-month	Perfect	1	1	108.411784918613	175.30492395938853	63.14261236599984	0.225	1.0722347009620787	3827.8548493646867	2213.5502370739614	2111.181290716602	91.7723544184137	35.0	7933.826283683006	7840.394434751627	87.5	313.1637765859965	37194.715638655456	2616.9327731092435	190788498.99159664	-2223638587.046354	-9259.437782142857	32265055.431260496
6-month Perfect	6-month	Perfect	2	1	119.54048467444632	67.34027829690929	17.756771383478302	0.2530830573504633	0.2529429439642149	5316.753784684932	1341.3962877020501	1396.8334093914734	74.91831195418429	34.97672634072196	7683.661981954224	7485.545791457001	13.55488177068896	285.1506672642946	40249.23527731093	2767.7478991596636	191192863.8403361	-2223767528.800528	-10729.940139285713	31914727.968319327
6-month Perfect	6-month	Perfect	3	1	56.5243884710449	68.16710928816886	103.40151615617937	1.5485633340802778	0.25007437268423954	5768.26609457089	1149.5881419948723	2213.649765244434	130.05867196212074	34.597206727387004	12233.197035880205	7657.339147703245	13.045023547142724	59.92073364407285	54284.88586554623	2570.016806722689	190580636.19327733	-2231459411.425344	-7496.7276571428565	15629542.525462182
6-month Perfect	6-month	Perfect	4	1	302.70425585203	65.03099479242584	104.56703269870023	0.2295795724812171	1.6793241954063736	5421.316665369737	2672.2452275610863	1622.1374757168203	74.78922251684193	34.99747538055125	7820.1970743612155	6243.421713502833	24.429115867685706	51.72999451563262	36982.632403361335	2880.1260504201678	195590188.0	-2218601653.1018004	-12257.958789285713	43678665.05764706
6-month Perfect	6-month	Perfect	5	1	124.76713557531916	65.27144025774858	89.009456785604	0.26177698994700643	0.3086381930460321	5145.7447211187655	2637.7518272625352	1126.3365009999052	74.92900367277726	33.41497811704434	7824.875211334427	8508.482501733979	72.41106214523128	261.3306110172514	42199.62152100842	2742.9747899159665	190598970.26050425	-2224828849.326789	-11197.670775	30424233.07907563
6-month Perfect	6-month	Perfect	6	1	124.78389558040728	69.10671159274897	22.26755417766739	1.4713096224473323	1.1798781674783039	4102.066514994209	2258.85725736969	1345.852197380077	122.99648427354884	34.38924853180991	7960.3116348613175	7545.7159529002065	13.971660583218544	184.4009695218361	29689.49678151261	2711.5546218487398	192995783.04201683	-2219226557.625773	-8029.455628571428	37995415.79638655
6-month Perfect	6-month	Perfect	7	1	164.8098695624091	65.01899771666216	98.47454678959707	0.24474137288846584	0.29834181079473826	5306.912943451364	2663.5321633293443	1635.593724368985	126.65275834302702	34.09101502940925	7645.183381507461	6658.529939487022	14.212484936094155	283.17660246549616	43263.506915966376	2819.7647058823527	191296521.3529412	-2222315101.6726565	-11905.807232142857	36373966.30764706
6-month Perfect	6-month	Perfect	8	1	383.1644395290409	65.23149368378559	17.208471274387755	0.6736110674687339	1.6936625376979415	6956.910752462235	2624.3147450780425	1040.6649024899734	120.86732917549143	10.236591752593936	7659.527987544581	6464.832313243674	85.19127358703095	317.9282086368094	65032.71868067227	2762.1176470588234	190741593.69747895	-2231214386.6057687	-11296.023982142859	17597854.007058825
6-month Perfect	6-month	Perfect	9	1	123.87290567075264	268.52567032143133	22.021337699015607	1.0873163335720486	0.5802894986235004	6047.2521481529	1724.5830739304242	1912.8859354407846	60.5583293794109	20.555291377050125	7516.308222085832	7937.07506285523	38.35700428316702	287.0968829671093	40804.14310084034	2595.0420168067226	190920228.40336132	-2226831345.509449	-8100.711432142856	22185001.514033627
6-month Perfect	6-month	Perfect	10	1	134.36682666552073	66.63008653853727	15.681119003180273	0.2640127571848332	1.4395653572870586	5411.986513359531	1353.9863329001605	1315.2719207285854	101.46525212751106	34.83369826554928	6329.595943147259	8347.250590562608	12.5	193.5980743264454	69437.2626302521	2756.6470588235293	189798375.88235292	-2228756714.799581	-11879.151132142857	27679129.99058824
6-month Perfect	6-month	Perfect	11	1	140.21847442669693	65.08585702323687	98.72362004615631	0.22652599476594526	1.15401233979391	3857.038487807029	2690.1232995681853	2152.4531276982216	126.93236541480444	34.69551309906875	7928.3763632278515	7669.689741716368	62.490721928514006	272.1528081131842	40664.70374789916	2791.361344537815	191159384.53781512	-2221254096.248677	-11282.568710714288	38782102.8522689
6-month Perfect	6-month	Perfect	12	1	139.72007226952977	298.6363785745661	80.17487830950157	0.8582986222917324	0.9308964439203448	6902.6245573797605	1409.6499441241378	2232.5974244767253	45.282412966202486	20.905126757904696	8607.781304163105	6174.264953893997	87.5	47.25	59720.740663865545	2579.109243697479	190375690.94957983	-2232142129.17209	-8886.100857142856	15539708.459411768
6-month Perfect	6-month	Perfect	13	1	335.18704762487874	70.2711563031905	24.29681973929524	0.2930020891266961	0.2868463928702422	7142.487887177835	2529.246646533153	2232.833120068328	19.66401640728202	34.7586751841016	7515.378479955113	3476.76472886306	17.951838784131816	326.6224505594205	62489.59292436974	2756.53781512605	191929990.57142857	-2230359413.8548875	-10852.115217857143	18449421.94453781
6-month Perfect	6-month	Perfect	14	1	62.30930614364252	67.2572926320171	90.27941574988377	0.5985779558579046	0.40795873423525103	5235.179367745863	2267.1066708120684	2099.201943521489	75.03401559939222	34.71679064007187	7201.695035206898	7765.479358502083	12.50965030121507	291.78990204745344	70388.8758907563	2735.53781512605	189579496.59663865	-2232779128.6109853	-10581.344596428571	18825324.97672269
6-month Perfect	6-month	Perfect	15	1	128.29297283425893	84.6822843068165	25.252326511759986	0.6416822120104221	0.8299262906094541	4961.229704596778	2625.413285794273	1697.9827809623637	112.21691827679271	30.32243884825825	7715.764911774595	8208.755358904966	62.981082112360745	279.2335321464796	43244.19998319327	2687.3193277310925	189790392.47058824	-2226093605.5126753	-10134.576703571429	27726907.85806723
6-month Perfect	6-month	Perfect	16	1	114.72387476152409	65.64666517411122	19.36410653571987	0.2802402089201701	0.7741376688093782	7124.33691540735	1608.0784932806546	1860.334358254935	128.58140528062455	5.004148811498468	7881.977964401189	5096.198691336602	87.43089048435587	217.4531759933996	72490.13003361344	2697.7394957983192	189651936.17647055	-2233301507.9020963	-10894.131196428569	17766809.765714284
6-month Perfect	6-month	Perfect	17	1	89.88797317387	68.73520643705423	24.77505105829092	1.4713096224473323	0.585116207048453	5507.375010669607	1965.840005275046	1399.7530713428864	93.019614717659	10.489570186441188	7960.3116348613175	5478.730348046023	13.968244189870108	190.9536246690741	46107.73963865546	2592.403361344537	189971498.94117647	-2229294092.265101	-8625.397160714285	20225926.991512608
6-month Perfect	6-month	Perfect	18	1	72.31793131744008	242.2808302686284	104.14554680684977	0.2520812491946518	0.3701931531954402	5491.541510327609	1253.8837224836293	898.6585342532214	74.91831195418429	33.56127372575873	9270.499380361533	7675.918263889627	75.78445608500877	279.52768641227556	54283.44203361345	2702.857142857143	189613714.72268903	-2229732591.9013953	-10643.306182142856	21867115.825042017
